itemid,valuenum,frequency_rank,token,label,fluid,category,loinc_code
50917,0.3,226,2168,Digoxin,Blood,Chemistry,10535-3
50917,0.4,226,2169,Digoxin,Blood,Chemistry,10535-3
50917,0.5,226,2170,Digoxin,Blood,Chemistry,10535-3
50917,0.6,226,2171,Digoxin,Blood,Chemistry,10535-3
50917,0.7,226,2172,Digoxin,Blood,Chemistry,10535-3
50917,0.8,226,2173,Digoxin,Blood,Chemistry,10535-3
50917,0.9,226,2174,Digoxin,Blood,Chemistry,10535-3
50917,1.0,226,2175,Digoxin,Blood,Chemistry,10535-3
50917,,226,2176,Digoxin,Blood,Chemistry,10535-3
51120,0.1,227,2177,Monocytes,Ascites,Hematology,
51120,0.2,227,2178,Monocytes,Ascites,Hematology,
51120,0.3,227,2179,Monocytes,Ascites,Hematology,
51120,0.4,227,2180,Monocytes,Ascites,Hematology,
51120,0.5,227,2181,Monocytes,Ascites,Hematology,
51120,0.6,227,2182,Monocytes,Ascites,Hematology,
51120,0.7,227,2183,Monocytes,Ascites,Hematology,
51120,0.8,227,2184,Monocytes,Ascites,Hematology,
51120,0.9,227,2185,Monocytes,Ascites,Hematology,
51120,1.0,227,2186,Monocytes,Ascites,Hematology,
51120,,227,2187,Monocytes,Ascites,Hematology,
51125,0.1,228,2188,Polys,Ascites,Hematology,
51125,0.2,228,2189,Polys,Ascites,Hematology,
51125,0.3,228,2190,Polys,Ascites,Hematology,
51125,0.4,228,2191,Polys,Ascites,Hematology,
51125,0.5,228,2192,Polys,Ascites,Hematology,
51125,0.6,228,2193,Polys,Ascites,Hematology,
51125,0.7,228,2194,Polys,Ascites,Hematology,
51125,0.8,228,2195,Polys,Ascites,Hematology,
51125,0.9,228,2196,Polys,Ascites,Hematology,
51125,1.0,228,2197,Polys,Ascites,Hematology,
51125,,228,2198,Polys,Ascites,Hematology,
51116,0.1,229,2199,Lymphocytes,Ascites,Hematology,
51116,0.2,229,2200,Lymphocytes,Ascites,Hematology,
51116,0.3,229,2201,Lymphocytes,Ascites,Hematology,
51116,0.4,229,2202,Lymphocytes,Ascites,Hematology,
51116,0.5,229,2203,Lymphocytes,Ascites,Hematology,
51116,0.6,229,2204,Lymphocytes,Ascites,Hematology,
51116,0.7,229,2205,Lymphocytes,Ascites,Hematology,
51116,0.8,229,2206,Lymphocytes,Ascites,Hematology,
51116,0.9,229,2207,Lymphocytes,Ascites,Hematology,
51116,1.0,229,2208,Lymphocytes,Ascites,Hematology,
51116,,229,2209,Lymphocytes,Ascites,Hematology,
52065,0.1,230,2210,"Total Nucleated Cells, Ascites",Ascites,Hematology,
52065,0.2,230,2211,"Total Nucleated Cells, Ascites",Ascites,Hematology,
52065,0.3,230,2212,"Total Nucleated Cells, Ascites",Ascites,Hematology,
52065,0.4,230,2213,"Total Nucleated Cells, Ascites",Ascites,Hematology,
52065,0.5,230,2214,"Total Nucleated Cells, Ascites",Ascites,Hematology,
52065,0.6,230,2215,"Total Nucleated Cells, Ascites",Ascites,Hematology,
52065,0.7,230,2216,"Total Nucleated Cells, Ascites",Ascites,Hematology,
52065,0.8,230,2217,"Total Nucleated Cells, Ascites",Ascites,Hematology,
52065,0.9,230,2218,"Total Nucleated Cells, Ascites",Ascites,Hematology,
52065,1.0,230,2219,"Total Nucleated Cells, Ascites",Ascites,Hematology,
52065,,230,2220,"Total Nucleated Cells, Ascites",Ascites,Hematology,
50891,0.1,231,2221,C4,Blood,Chemistry,
50891,0.2,231,2222,C4,Blood,Chemistry,
50891,0.3,231,2223,C4,Blood,Chemistry,
50891,0.4,231,2224,C4,Blood,Chemistry,
50891,0.5,231,2225,C4,Blood,Chemistry,
50891,0.6,231,2226,C4,Blood,Chemistry,
50891,0.7,231,2227,C4,Blood,Chemistry,
50891,0.8,231,2228,C4,Blood,Chemistry,
50891,0.9,231,2229,C4,Blood,Chemistry,
50891,1.0,231,2230,C4,Blood,Chemistry,
50891,,231,2231,C4,Blood,Chemistry,
51127,0.1,232,2232,"RBC, Ascites",Ascites,Hematology,
51127,0.2,232,2233,"RBC, Ascites",Ascites,Hematology,
51127,0.3,232,2234,"RBC, Ascites",Ascites,Hematology,
51127,0.4,232,2235,"RBC, Ascites",Ascites,Hematology,
51127,0.5,232,2236,"RBC, Ascites",Ascites,Hematology,
51127,0.6,232,2237,"RBC, Ascites",Ascites,Hematology,
51127,0.7,232,2238,"RBC, Ascites",Ascites,Hematology,
51127,0.8,232,2239,"RBC, Ascites",Ascites,Hematology,
51127,0.9,232,2240,"RBC, Ascites",Ascites,Hematology,
51127,1.0,232,2241,"RBC, Ascites",Ascites,Hematology,
51127,,232,2242,"RBC, Ascites",Ascites,Hematology,
51089,,233,2243,Marijuana,Urine,Chemistry,
50890,0.1,234,2244,C3,Blood,Chemistry,
50890,0.2,234,2245,C3,Blood,Chemistry,
50890,0.3,234,2246,C3,Blood,Chemistry,
50890,0.4,234,2247,C3,Blood,Chemistry,
50890,0.5,234,2248,C3,Blood,Chemistry,
50890,0.6,234,2249,C3,Blood,Chemistry,
50890,0.7,234,2250,C3,Blood,Chemistry,
50890,0.8,234,2251,C3,Blood,Chemistry,
50890,0.9,234,2252,C3,Blood,Chemistry,
50890,1.0,234,2253,C3,Blood,Chemistry,
50890,,234,2254,C3,Blood,Chemistry,
50978,0.1,235,2255,Rapamycin,Blood,Chemistry,
50978,0.2,235,2256,Rapamycin,Blood,Chemistry,
50978,0.3,235,2257,Rapamycin,Blood,Chemistry,
50978,0.4,235,2258,Rapamycin,Blood,Chemistry,
50978,0.5,235,2259,Rapamycin,Blood,Chemistry,
50978,0.6,235,2260,Rapamycin,Blood,Chemistry,
50978,0.7,235,2261,Rapamycin,Blood,Chemistry,
50978,0.8,235,2262,Rapamycin,Blood,Chemistry,
50978,0.9,235,2263,Rapamycin,Blood,Chemistry,
50978,1.0,235,2264,Rapamycin,Blood,Chemistry,
50978,,235,2265,Rapamycin,Blood,Chemistry,
50980,0.1,236,2266,Rheumatoid Factor,Blood,Chemistry,6928-6
50980,0.2,236,2267,Rheumatoid Factor,Blood,Chemistry,6928-6
50980,0.3,236,2268,Rheumatoid Factor,Blood,Chemistry,6928-6
50980,0.4,236,2269,Rheumatoid Factor,Blood,Chemistry,6928-6
50980,0.5,236,2270,Rheumatoid Factor,Blood,Chemistry,6928-6
50980,0.6,236,2271,Rheumatoid Factor,Blood,Chemistry,6928-6
50980,0.7,236,2272,Rheumatoid Factor,Blood,Chemistry,6928-6
50980,0.8,236,2273,Rheumatoid Factor,Blood,Chemistry,6928-6
50980,0.9,236,2274,Rheumatoid Factor,Blood,Chemistry,6928-6
50980,1.0,236,2275,Rheumatoid Factor,Blood,Chemistry,6928-6
50980,,236,2276,Rheumatoid Factor,Blood,Chemistry,6928-6
51108,0.1,237,2277,Urine Volume,Urine,Chemistry,
51108,0.2,237,2278,Urine Volume,Urine,Chemistry,
51108,0.3,237,2279,Urine Volume,Urine,Chemistry,
51108,0.4,237,2280,Urine Volume,Urine,Chemistry,
51108,0.5,237,2281,Urine Volume,Urine,Chemistry,
51108,0.6,237,2282,Urine Volume,Urine,Chemistry,
51108,0.7,237,2283,Urine Volume,Urine,Chemistry,
51108,0.8,237,2284,Urine Volume,Urine,Chemistry,
51108,0.9,237,2285,Urine Volume,Urine,Chemistry,
51108,1.0,237,2286,Urine Volume,Urine,Chemistry,
51108,,237,2287,Urine Volume,Urine,Chemistry,
51094,0.1,238,2288,pH,Urine,Chemistry,
51094,0.2,238,2289,pH,Urine,Chemistry,
51094,0.3,238,2290,pH,Urine,Chemistry,
51094,0.4,238,2291,pH,Urine,Chemistry,
51094,0.5,238,2292,pH,Urine,Chemistry,
51094,0.6,238,2293,pH,Urine,Chemistry,
51094,0.7,238,2294,pH,Urine,Chemistry,
51094,0.8,238,2295,pH,Urine,Chemistry,
51094,0.9,238,2296,pH,Urine,Chemistry,
51094,1.0,238,2297,pH,Urine,Chemistry,
51094,,238,2298,pH,Urine,Chemistry,
51269,0.1,239,2299,Promyelocytes,Blood,Hematology,781-5
51269,0.2,239,2300,Promyelocytes,Blood,Hematology,781-5
51269,0.3,239,2301,Promyelocytes,Blood,Hematology,781-5
51269,0.4,239,2302,Promyelocytes,Blood,Hematology,781-5
51269,0.5,239,2303,Promyelocytes,Blood,Hematology,781-5
51269,0.6,239,2304,Promyelocytes,Blood,Hematology,781-5
51269,0.7,239,2305,Promyelocytes,Blood,Hematology,781-5
51269,0.8,239,2306,Promyelocytes,Blood,Hematology,781-5
51269,0.9,239,2307,Promyelocytes,Blood,Hematology,781-5
51269,1.0,239,2308,Promyelocytes,Blood,Hematology,781-5
51269,,239,2309,Promyelocytes,Blood,Hematology,781-5
51259,0.1,240,2310,Other Cells,Blood,Hematology,729-4
51259,0.2,240,2311,Other Cells,Blood,Hematology,729-4
51259,0.3,240,2312,Other Cells,Blood,Hematology,729-4
51259,0.4,240,2313,Other Cells,Blood,Hematology,729-4
51259,0.5,240,2314,Other Cells,Blood,Hematology,729-4
51259,0.6,240,2315,Other Cells,Blood,Hematology,729-4
51259,0.7,240,2316,Other Cells,Blood,Hematology,729-4
51259,0.8,240,2317,Other Cells,Blood,Hematology,729-4
51259,0.9,240,2318,Other Cells,Blood,Hematology,729-4
51259,1.0,240,2319,Other Cells,Blood,Hematology,729-4
51259,,240,2320,Other Cells,Blood,Hematology,729-4
50898,0.1,241,2321,Cancer Antigen 27.29,Blood,Chemistry,
50898,0.2,241,2322,Cancer Antigen 27.29,Blood,Chemistry,
50898,0.3,241,2323,Cancer Antigen 27.29,Blood,Chemistry,
50898,0.4,241,2324,Cancer Antigen 27.29,Blood,Chemistry,
50898,0.5,241,2325,Cancer Antigen 27.29,Blood,Chemistry,
50898,0.6,241,2326,Cancer Antigen 27.29,Blood,Chemistry,
50898,0.7,241,2327,Cancer Antigen 27.29,Blood,Chemistry,
50898,0.8,241,2328,Cancer Antigen 27.29,Blood,Chemistry,
50898,0.9,241,2329,Cancer Antigen 27.29,Blood,Chemistry,
50898,1.0,241,2330,Cancer Antigen 27.29,Blood,Chemistry,
50898,,241,2331,Cancer Antigen 27.29,Blood,Chemistry,
51117,0.1,242,2332,Macrophage,Ascites,Hematology,
51117,0.2,242,2333,Macrophage,Ascites,Hematology,
51117,0.3,242,2334,Macrophage,Ascites,Hematology,
51117,0.4,242,2335,Macrophage,Ascites,Hematology,
51117,0.5,242,2336,Macrophage,Ascites,Hematology,
51117,0.6,242,2337,Macrophage,Ascites,Hematology,
51117,0.7,242,2338,Macrophage,Ascites,Hematology,
51117,0.8,242,2339,Macrophage,Ascites,Hematology,
51117,0.9,242,2340,Macrophage,Ascites,Hematology,
51117,1.0,242,2341,Macrophage,Ascites,Hematology,
51117,,242,2342,Macrophage,Ascites,Hematology,
50973,0.1,243,2343,Prolactin,Blood,Chemistry,2842-3
50973,0.2,243,2344,Prolactin,Blood,Chemistry,2842-3
50973,0.3,243,2345,Prolactin,Blood,Chemistry,2842-3
50973,0.4,243,2346,Prolactin,Blood,Chemistry,2842-3
50973,0.5,243,2347,Prolactin,Blood,Chemistry,2842-3
50973,0.6,243,2348,Prolactin,Blood,Chemistry,2842-3
50973,0.7,243,2349,Prolactin,Blood,Chemistry,2842-3
50973,0.8,243,2350,Prolactin,Blood,Chemistry,2842-3
50973,0.9,243,2351,Prolactin,Blood,Chemistry,2842-3
50973,1.0,243,2352,Prolactin,Blood,Chemistry,2842-3
50973,,243,2353,Prolactin,Blood,Chemistry,2842-3
50815,0.1,244,2354,O2 Flow,Blood,Blood Gas,
50815,0.2,244,2355,O2 Flow,Blood,Blood Gas,
50815,0.3,244,2356,O2 Flow,Blood,Blood Gas,
50815,0.4,244,2357,O2 Flow,Blood,Blood Gas,
50815,0.5,244,2358,O2 Flow,Blood,Blood Gas,
50815,0.6,244,2359,O2 Flow,Blood,Blood Gas,
50815,0.7,244,2360,O2 Flow,Blood,Blood Gas,
50815,0.8,244,2361,O2 Flow,Blood,Blood Gas,
50815,0.9,244,2362,O2 Flow,Blood,Blood Gas,
50815,1.0,244,2363,O2 Flow,Blood,Blood Gas,
50815,,244,2364,O2 Flow,Blood,Blood Gas,
50948,,245,2365,Immunofixation,Blood,Chemistry,
50926,0.1,246,2366,Follicle Stimulating Hormone,Blood,Chemistry,2286-3
50926,0.2,246,2367,Follicle Stimulating Hormone,Blood,Chemistry,2286-3
50926,0.3,246,2368,Follicle Stimulating Hormone,Blood,Chemistry,2286-3
50926,0.4,246,2369,Follicle Stimulating Hormone,Blood,Chemistry,2286-3
50926,0.5,246,2370,Follicle Stimulating Hormone,Blood,Chemistry,2286-3
50926,0.6,246,2371,Follicle Stimulating Hormone,Blood,Chemistry,2286-3
50926,0.7,246,2372,Follicle Stimulating Hormone,Blood,Chemistry,2286-3
50926,0.8,246,2373,Follicle Stimulating Hormone,Blood,Chemistry,2286-3
50926,0.9,246,2374,Follicle Stimulating Hormone,Blood,Chemistry,2286-3
50926,1.0,246,2375,Follicle Stimulating Hormone,Blood,Chemistry,2286-3
50926,,246,2376,Follicle Stimulating Hormone,Blood,Chemistry,2286-3
51067,0.1,247,2377,24 hr Creatinine,Urine,Chemistry,
51067,0.2,247,2378,24 hr Creatinine,Urine,Chemistry,
51067,0.3,247,2379,24 hr Creatinine,Urine,Chemistry,
51067,0.4,247,2380,24 hr Creatinine,Urine,Chemistry,
51067,0.5,247,2381,24 hr Creatinine,Urine,Chemistry,
51067,0.6,247,2382,24 hr Creatinine,Urine,Chemistry,
51067,0.7,247,2383,24 hr Creatinine,Urine,Chemistry,
51067,0.8,247,2384,24 hr Creatinine,Urine,Chemistry,
51067,0.9,247,2385,24 hr Creatinine,Urine,Chemistry,
51067,1.0,247,2386,24 hr Creatinine,Urine,Chemistry,
51067,,247,2387,24 hr Creatinine,Urine,Chemistry,
51846,,248,2388,Chlamydia trachomatis,Other Body Fluid,Chemistry,43304-5
51879,,249,2389,Neisseria gonorrhoeae,Other Body Fluid,Chemistry,
51903,0.1,250,2390,PAN1,Other Body Fluid,Chemistry,
51903,0.2,250,2391,PAN1,Other Body Fluid,Chemistry,
51903,0.3,250,2392,PAN1,Other Body Fluid,Chemistry,
51903,0.4,250,2393,PAN1,Other Body Fluid,Chemistry,
51903,0.5,250,2394,PAN1,Other Body Fluid,Chemistry,
51903,0.6,250,2395,PAN1,Other Body Fluid,Chemistry,
51903,0.7,250,2396,PAN1,Other Body Fluid,Chemistry,
51903,0.8,250,2397,PAN1,Other Body Fluid,Chemistry,
51903,0.9,250,2398,PAN1,Other Body Fluid,Chemistry,
51903,1.0,250,2399,PAN1,Other Body Fluid,Chemistry,
51903,,250,2400,PAN1,Other Body Fluid,Chemistry,
50895,0.1,251,2401,Calculated TBG,Blood,Chemistry,3027-0
50895,0.2,251,2402,Calculated TBG,Blood,Chemistry,3027-0
50895,0.3,251,2403,Calculated TBG,Blood,Chemistry,3027-0
50895,0.4,251,2404,Calculated TBG,Blood,Chemistry,3027-0
50895,0.5,251,2405,Calculated TBG,Blood,Chemistry,3027-0
50895,0.6,251,2406,Calculated TBG,Blood,Chemistry,3027-0
50895,0.7,251,2407,Calculated TBG,Blood,Chemistry,3027-0
50895,0.8,251,2408,Calculated TBG,Blood,Chemistry,3027-0
50895,0.9,251,2409,Calculated TBG,Blood,Chemistry,3027-0
50895,1.0,251,2410,Calculated TBG,Blood,Chemistry,3027-0
50895,,251,2411,Calculated TBG,Blood,Chemistry,3027-0
51005,0.1,252,2412,Uptake Ratio,Blood,Chemistry,3050-2
51005,0.2,252,2413,Uptake Ratio,Blood,Chemistry,3050-2
51005,0.3,252,2414,Uptake Ratio,Blood,Chemistry,3050-2
51005,0.4,252,2415,Uptake Ratio,Blood,Chemistry,3050-2
51005,0.5,252,2416,Uptake Ratio,Blood,Chemistry,3050-2
51005,0.6,252,2417,Uptake Ratio,Blood,Chemistry,3050-2
51005,0.7,252,2418,Uptake Ratio,Blood,Chemistry,3050-2
51005,0.8,252,2419,Uptake Ratio,Blood,Chemistry,3050-2
51005,0.9,252,2420,Uptake Ratio,Blood,Chemistry,3050-2
51005,1.0,252,2421,Uptake Ratio,Blood,Chemistry,3050-2
51005,,252,2422,Uptake Ratio,Blood,Chemistry,3050-2
51118,0.1,253,2423,Mesothelial Cell,Ascites,Hematology,
51118,0.2,253,2424,Mesothelial Cell,Ascites,Hematology,
51118,0.3,253,2425,Mesothelial Cell,Ascites,Hematology,
51118,0.4,253,2426,Mesothelial Cell,Ascites,Hematology,
51118,0.5,253,2427,Mesothelial Cell,Ascites,Hematology,
51118,0.6,253,2428,Mesothelial Cell,Ascites,Hematology,
51118,0.7,253,2429,Mesothelial Cell,Ascites,Hematology,
51118,0.8,253,2430,Mesothelial Cell,Ascites,Hematology,
51118,0.9,253,2431,Mesothelial Cell,Ascites,Hematology,
51118,1.0,253,2432,Mesothelial Cell,Ascites,Hematology,
51118,,253,2433,Mesothelial Cell,Ascites,Hematology,
50896,0.1,254,2434,Calculated Thyroxine (T4) Index,Blood,Chemistry,
50896,0.2,254,2435,Calculated Thyroxine (T4) Index,Blood,Chemistry,
50896,0.3,254,2436,Calculated Thyroxine (T4) Index,Blood,Chemistry,
50896,0.4,254,2437,Calculated Thyroxine (T4) Index,Blood,Chemistry,
50896,0.5,254,2438,Calculated Thyroxine (T4) Index,Blood,Chemistry,
50896,0.6,254,2439,Calculated Thyroxine (T4) Index,Blood,Chemistry,
50896,0.7,254,2440,Calculated Thyroxine (T4) Index,Blood,Chemistry,
50896,0.8,254,2441,Calculated Thyroxine (T4) Index,Blood,Chemistry,
50896,0.9,254,2442,Calculated Thyroxine (T4) Index,Blood,Chemistry,
50896,1.0,254,2443,Calculated Thyroxine (T4) Index,Blood,Chemistry,
50896,,254,2444,Calculated Thyroxine (T4) Index,Blood,Chemistry,
50881,0.1,255,2445,Beta-2 Microglobulin,Blood,Chemistry,
50881,0.2,255,2446,Beta-2 Microglobulin,Blood,Chemistry,
50881,0.3,255,2447,Beta-2 Microglobulin,Blood,Chemistry,
50881,0.4,255,2448,Beta-2 Microglobulin,Blood,Chemistry,
50881,0.5,255,2449,Beta-2 Microglobulin,Blood,Chemistry,
50881,0.6,255,2450,Beta-2 Microglobulin,Blood,Chemistry,
50881,0.7,255,2451,Beta-2 Microglobulin,Blood,Chemistry,
50881,0.8,255,2452,Beta-2 Microglobulin,Blood,Chemistry,
50881,0.9,255,2453,Beta-2 Microglobulin,Blood,Chemistry,
50881,1.0,255,2454,Beta-2 Microglobulin,Blood,Chemistry,
50881,,255,2455,Beta-2 Microglobulin,Blood,Chemistry,
51196,0.1,256,2456,D-Dimer,Blood,Hematology,
51196,0.2,256,2457,D-Dimer,Blood,Hematology,
51196,0.3,256,2458,D-Dimer,Blood,Hematology,
51196,0.4,256,2459,D-Dimer,Blood,Hematology,
51196,0.5,256,2460,D-Dimer,Blood,Hematology,
51196,0.6,256,2461,D-Dimer,Blood,Hematology,
51196,0.7,256,2462,D-Dimer,Blood,Hematology,
51196,0.8,256,2463,D-Dimer,Blood,Hematology,
51196,0.9,256,2464,D-Dimer,Blood,Hematology,
51196,1.0,256,2465,D-Dimer,Blood,Hematology,
51196,,256,2466,D-Dimer,Blood,Hematology,
51147,,257,2467,Bite Cells,Blood,Hematology,10371-3
50874,,258,2468,"Anti-Nuclear Antibody, Titer",Blood,Chemistry,8061-4
52391,0.1,259,2469,"Total Nucleated Cells, Pleural",Pleural,Hematology,
52391,0.2,259,2470,"Total Nucleated Cells, Pleural",Pleural,Hematology,
52391,0.3,259,2471,"Total Nucleated Cells, Pleural",Pleural,Hematology,
52391,0.4,259,2472,"Total Nucleated Cells, Pleural",Pleural,Hematology,
52391,0.5,259,2473,"Total Nucleated Cells, Pleural",Pleural,Hematology,
52391,0.6,259,2474,"Total Nucleated Cells, Pleural",Pleural,Hematology,
52391,0.7,259,2475,"Total Nucleated Cells, Pleural",Pleural,Hematology,
52391,0.8,259,2476,"Total Nucleated Cells, Pleural",Pleural,Hematology,
52391,0.9,259,2477,"Total Nucleated Cells, Pleural",Pleural,Hematology,
52391,1.0,259,2478,"Total Nucleated Cells, Pleural",Pleural,Hematology,
52391,,259,2479,"Total Nucleated Cells, Pleural",Pleural,Hematology,
51455,0.1,260,2480,Polys,Pleural,Hematology,
51455,0.2,260,2481,Polys,Pleural,Hematology,
51455,0.3,260,2482,Polys,Pleural,Hematology,
51455,0.4,260,2483,Polys,Pleural,Hematology,
51455,0.5,260,2484,Polys,Pleural,Hematology,
51455,0.6,260,2485,Polys,Pleural,Hematology,
51455,0.7,260,2486,Polys,Pleural,Hematology,
51455,0.8,260,2487,Polys,Pleural,Hematology,
51455,0.9,260,2488,Polys,Pleural,Hematology,
51455,1.0,260,2489,Polys,Pleural,Hematology,
51455,,260,2490,Polys,Pleural,Hematology,
51450,0.1,261,2491,Monos,Pleural,Hematology,
51450,0.2,261,2492,Monos,Pleural,Hematology,
51450,0.3,261,2493,Monos,Pleural,Hematology,
51450,0.4,261,2494,Monos,Pleural,Hematology,
51450,0.5,261,2495,Monos,Pleural,Hematology,
51450,0.6,261,2496,Monos,Pleural,Hematology,
51450,0.7,261,2497,Monos,Pleural,Hematology,
51450,0.8,261,2498,Monos,Pleural,Hematology,
51450,0.9,261,2499,Monos,Pleural,Hematology,
51450,1.0,261,2500,Monos,Pleural,Hematology,
51450,,261,2501,Monos,Pleural,Hematology,
51446,0.1,262,2502,Lymphocytes,Pleural,Hematology,
51446,0.2,262,2503,Lymphocytes,Pleural,Hematology,
51446,0.3,262,2504,Lymphocytes,Pleural,Hematology,
51446,0.4,262,2505,Lymphocytes,Pleural,Hematology,
51446,0.5,262,2506,Lymphocytes,Pleural,Hematology,
51446,0.6,262,2507,Lymphocytes,Pleural,Hematology,
51446,0.7,262,2508,Lymphocytes,Pleural,Hematology,
51446,0.8,262,2509,Lymphocytes,Pleural,Hematology,
51446,0.9,262,2510,Lymphocytes,Pleural,Hematology,
51446,1.0,262,2511,Lymphocytes,Pleural,Hematology,
51446,,262,2512,Lymphocytes,Pleural,Hematology,
50849,0.1,263,2513,"Total Protein, Ascites",Ascites,Chemistry,
50849,0.2,263,2514,"Total Protein, Ascites",Ascites,Chemistry,
50849,0.3,263,2515,"Total Protein, Ascites",Ascites,Chemistry,
50849,0.4,263,2516,"Total Protein, Ascites",Ascites,Chemistry,
50849,0.5,263,2517,"Total Protein, Ascites",Ascites,Chemistry,
50849,0.6,263,2518,"Total Protein, Ascites",Ascites,Chemistry,
50849,0.7,263,2519,"Total Protein, Ascites",Ascites,Chemistry,
50849,0.8,263,2520,"Total Protein, Ascites",Ascites,Chemistry,
50849,0.9,263,2521,"Total Protein, Ascites",Ascites,Chemistry,
50849,1.0,263,2522,"Total Protein, Ascites",Ascites,Chemistry,
50849,,263,2523,"Total Protein, Ascites",Ascites,Chemistry,
51054,0.1,264,2524,"Lactate Dehydrogenase, Pleural",Pleural,Chemistry,
51054,0.2,264,2525,"Lactate Dehydrogenase, Pleural",Pleural,Chemistry,
51054,0.3,264,2526,"Lactate Dehydrogenase, Pleural",Pleural,Chemistry,
51054,0.4,264,2527,"Lactate Dehydrogenase, Pleural",Pleural,Chemistry,
51054,0.5,264,2528,"Lactate Dehydrogenase, Pleural",Pleural,Chemistry,
51054,0.6,264,2529,"Lactate Dehydrogenase, Pleural",Pleural,Chemistry,
51054,0.7,264,2530,"Lactate Dehydrogenase, Pleural",Pleural,Chemistry,
51054,0.8,264,2531,"Lactate Dehydrogenase, Pleural",Pleural,Chemistry,
51054,0.9,264,2532,"Lactate Dehydrogenase, Pleural",Pleural,Chemistry,
51054,1.0,264,2533,"Lactate Dehydrogenase, Pleural",Pleural,Chemistry,
51054,,264,2534,"Lactate Dehydrogenase, Pleural",Pleural,Chemistry,
51059,0.1,265,2535,"Total Protein, Pleural",Pleural,Chemistry,
51059,0.2,265,2536,"Total Protein, Pleural",Pleural,Chemistry,
51059,0.3,265,2537,"Total Protein, Pleural",Pleural,Chemistry,
51059,0.4,265,2538,"Total Protein, Pleural",Pleural,Chemistry,
51059,0.5,265,2539,"Total Protein, Pleural",Pleural,Chemistry,
51059,0.6,265,2540,"Total Protein, Pleural",Pleural,Chemistry,
51059,0.7,265,2541,"Total Protein, Pleural",Pleural,Chemistry,
51059,0.8,265,2542,"Total Protein, Pleural",Pleural,Chemistry,
51059,0.9,265,2543,"Total Protein, Pleural",Pleural,Chemistry,
51059,1.0,265,2544,"Total Protein, Pleural",Pleural,Chemistry,
51059,,265,2545,"Total Protein, Pleural",Pleural,Chemistry,
50932,,266,2546,Gray Top Hold (plasma),Blood,Chemistry,
51497,0.1,267,2547,Renal Epithelial Cells,Urine,Hematology,
51497,0.2,267,2548,Renal Epithelial Cells,Urine,Hematology,
51497,0.3,267,2549,Renal Epithelial Cells,Urine,Hematology,
51497,0.4,267,2550,Renal Epithelial Cells,Urine,Hematology,
51497,0.5,267,2551,Renal Epithelial Cells,Urine,Hematology,
51497,0.6,267,2552,Renal Epithelial Cells,Urine,Hematology,
51497,0.7,267,2553,Renal Epithelial Cells,Urine,Hematology,
51497,0.8,267,2554,Renal Epithelial Cells,Urine,Hematology,
51497,0.9,267,2555,Renal Epithelial Cells,Urine,Hematology,
51497,1.0,267,2556,Renal Epithelial Cells,Urine,Hematology,
51497,,267,2557,Renal Epithelial Cells,Urine,Hematology,
50982,0.1,268,2558,Sex Hormone Binding Globulin,Blood,Chemistry,2942-1
50982,0.2,268,2559,Sex Hormone Binding Globulin,Blood,Chemistry,2942-1
50982,0.3,268,2560,Sex Hormone Binding Globulin,Blood,Chemistry,2942-1
50982,0.4,268,2561,Sex Hormone Binding Globulin,Blood,Chemistry,2942-1
50982,0.5,268,2562,Sex Hormone Binding Globulin,Blood,Chemistry,2942-1
50982,0.6,268,2563,Sex Hormone Binding Globulin,Blood,Chemistry,2942-1
50982,0.7,268,2564,Sex Hormone Binding Globulin,Blood,Chemistry,2942-1
50982,0.8,268,2565,Sex Hormone Binding Globulin,Blood,Chemistry,2942-1
50982,0.9,268,2566,Sex Hormone Binding Globulin,Blood,Chemistry,2942-1
50982,1.0,268,2567,Sex Hormone Binding Globulin,Blood,Chemistry,2942-1
50982,,268,2568,Sex Hormone Binding Globulin,Blood,Chemistry,2942-1
50866,0.1,269,2569,Ammonia,Blood,Chemistry,
50866,0.2,269,2570,Ammonia,Blood,Chemistry,
50866,0.3,269,2571,Ammonia,Blood,Chemistry,
50866,0.4,269,2572,Ammonia,Blood,Chemistry,
50866,0.5,269,2573,Ammonia,Blood,Chemistry,
50866,0.6,269,2574,Ammonia,Blood,Chemistry,
50866,0.7,269,2575,Ammonia,Blood,Chemistry,
50866,0.8,269,2576,Ammonia,Blood,Chemistry,
50866,0.9,269,2577,Ammonia,Blood,Chemistry,
50866,1.0,269,2578,Ammonia,Blood,Chemistry,
50866,,269,2579,Ammonia,Blood,Chemistry,
50918,,270,2580,Double Stranded DNA,Blood,Chemistry,
50877,0.1,271,2581,Anti-Thyroglobulin Antibodies,Blood,Chemistry,5380-1
50877,0.2,271,2582,Anti-Thyroglobulin Antibodies,Blood,Chemistry,5380-1
50877,0.3,271,2583,Anti-Thyroglobulin Antibodies,Blood,Chemistry,5380-1
50877,0.4,271,2584,Anti-Thyroglobulin Antibodies,Blood,Chemistry,5380-1
50877,0.5,271,2585,Anti-Thyroglobulin Antibodies,Blood,Chemistry,5380-1
50877,0.6,271,2586,Anti-Thyroglobulin Antibodies,Blood,Chemistry,5380-1
50877,0.7,271,2587,Anti-Thyroglobulin Antibodies,Blood,Chemistry,5380-1
50877,0.8,271,2588,Anti-Thyroglobulin Antibodies,Blood,Chemistry,5380-1
50877,0.9,271,2589,Anti-Thyroglobulin Antibodies,Blood,Chemistry,5380-1
